volume_file,full_path,slice_idx,f000,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,f063,f064,f065,f066,f067,f068,f069,f070,f071,f072,f073,f074,f075,f076,f077,f078,f079,f080,f081,f082,f083,f084,f085,f086,f087,f088,f089,f090,f091,f092,f093,f094,f095,f096,f097,f098,f099,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,type,row_id,PC1,PC2,cluster,image_key
mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_1.npy,6,-0.13603595,0.33641595,0.33523875,-0.10147045,0.16108762,0.19330212,0.015548862,-0.012419812,0.104632825,0.13732964,0.044665765,0.21586096,-0.3084165,-0.067363426,-0.0022342652,0.55711484,-0.33090383,-0.1495748,-0.035998333,0.033117082,0.012555343,0.33490005,0.04274786,0.23145403,0.25194702,0.05037442,-0.1408529,-0.12711862,-0.13967104,-0.095213816,-0.113717824,0.060286175,0.03805106,-0.2545945,-0.18379495,0.1127671,0.024474032,0.2615386,0.39355132,0.10016612,0.07779151,0.5531267,0.081188425,-0.14939815,0.1997548,0.13636133,0.062220268,-0.01204282,-0.37009105,-0.075753324,0.027723353,-0.1766766,-0.056640733,0.057116807,0.013777405,-0.026309626,-0.051830474,0.32304513,0.07137467,-0.12576762,0.20736165,0.1552042,-0.037245248,-0.09961095,-0.1725664,-0.13480163,-0.023028977,-0.0030530635,0.34312436,-0.23332267,-0.27375078,-0.24545068,-0.21165302,-0.13319345,0.07178198,0.1538109,0.119445756,0.1105233,-0.3432453,0.11737792,-0.08698579,0.058269013,-0.26584548,-0.5403963,0.031158013,-0.12730238,0.18157457,-0.070475906,-0.13743837,-0.09242379,-0.21157426,0.103563264,-0.05416806,-0.16378668,-0.12856536,-0.24005145,0.22165816,-0.0372652,-0.03770206,0.12407586,0.059280176,-0.15952574,0.111233726,0.17299947,0.030182712,0.010711439,-0.08004221,-0.15825355,-0.25105217,0.011144873,0.13345774,0.3665919,-0.22653273,0.05336779,-0.03247062,0.0993286,-0.054470368,-0.24639088,-0.0011399575,0.25527576,-0.18332893,0.23420475,-0.48890924,-0.046190597,0.3362546,0.0182462,-0.08782448,0.026438162,fake,902,7.244329033811274,-4.728749014497983,1,fake__mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_1.npy__slice_6
mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_1.npy,7,-0.19759828,0.32542583,0.31392288,-0.056765743,0.05196806,0.14476363,0.012310978,-0.007585246,-0.0029395223,0.16010946,0.071885765,0.2284821,-0.30668464,-0.06390721,0.06199059,0.5381431,-0.2979321,-0.06270871,-0.08306758,0.06923509,0.023808606,0.38121948,0.059716884,0.2321863,0.2582297,0.06388577,-0.16971819,-0.09764698,-0.16210814,-0.115313604,-0.09773498,0.013547262,0.11299858,-0.21142846,-0.1275717,0.13825807,-0.012449626,0.24193443,0.3952192,0.13669272,0.18886475,0.5540421,0.10453114,-0.15318945,0.0577195,0.13524142,0.048891243,-0.039788652,-0.35926315,-0.11831141,0.044315066,-0.18881777,0.06450829,0.03991106,-0.046566833,0.040719282,-0.08539736,0.25712,0.036275215,-0.119131155,0.18120325,0.16494943,-0.055491697,-0.0027820282,-0.1766382,-0.07361399,-0.03817671,0.0012429971,0.31118858,-0.1986426,-0.33558583,-0.23967561,-0.22165054,-0.19904004,0.07102567,0.237822,0.100389645,0.08948679,-0.3453663,0.08239968,-0.049305856,0.012060989,-0.27315736,-0.41225308,-0.026170045,-0.15479198,0.10511555,-0.09129551,-0.05804225,-0.06959708,-0.17277887,0.0691371,-0.114717595,-0.10432998,-0.11222139,-0.23914635,0.23418503,-0.1063464,-0.053229712,0.15791106,0.15191273,-0.1561542,0.054925278,0.14501321,0.030627947,0.009946503,-0.07372169,-0.1529307,-0.19499397,-0.032117672,0.03871052,0.36338976,-0.2189157,0.10890868,0.011332369,0.12272158,-0.052751884,-0.2190703,0.008346472,0.23116928,-0.16924405,0.20015223,-0.46975127,-0.10930637,0.35286766,0.018375993,-0.033581253,0.021277096,fake,903,6.573897654961271,-4.192346397628767,1,fake__mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_1.npy__slice_7
mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,0,-0.00819332,0.35579994,0.3950914,-0.008263893,0.24863057,0.23603052,0.111156754,-0.01599459,0.21945369,-0.016973563,0.25320244,0.2112056,-0.3516214,0.057103064,-0.065004595,0.5337358,-0.40223688,-0.2066601,0.024718914,-0.022839878,-0.02487031,0.29814133,0.040281046,0.13646857,0.31021163,0.017677898,-0.2755701,-0.09543784,-0.06403924,-0.021084987,-0.04818611,0.09729326,-0.0102654565,-0.19534662,-0.07052535,0.10297054,-0.06822714,0.22283123,0.45860872,0.0005308911,-0.003946705,0.5368253,0.13131292,-0.17998524,0.4690786,0.16062132,-0.066417605,0.00856429,-0.3304102,-0.009687291,-0.008816455,-0.16808397,-0.20732497,-0.20768033,0.36993924,-0.073581114,-0.12164658,0.35299662,0.14024031,-0.26021367,0.18523,0.14233342,0.026520532,-0.14134195,-0.22698921,-0.11995219,-0.009572983,0.05694241,0.34072953,-0.36054003,-0.14136726,-0.21452075,-0.20233789,-0.22214769,0.09937774,0.22602253,0.2143608,0.2721883,-0.34037837,0.09151417,0.09833353,0.12530786,-0.2302027,-0.58517075,0.0826339,-0.13258995,0.22227411,-0.22592945,-0.17358842,-0.1197848,-0.3731383,0.018793741,-0.023186876,-0.13703434,-0.14041536,-0.3199557,0.15823816,-0.11244024,-0.03804393,0.105771065,0.14368588,-0.23473695,0.1718539,0.055598926,0.07760675,0.044372737,0.024065938,-0.1873935,-0.12962428,-0.031067666,0.12456725,0.26872417,-0.22671866,0.06649436,-0.016777907,0.009543069,0.0035640113,-0.32844868,0.20740697,0.34050617,-0.13705409,0.22120517,-0.4932776,-0.008966029,0.27012226,0.051514067,-0.12501861,0.19721974,fake,904,9.218159625570067,-4.460614103016486,1,fake__mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy__slice_0
mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,1,-0.07576779,0.3733394,0.39449757,-0.040398594,0.11015123,0.17782283,0.07073778,0.0059819035,0.23526734,0.085513465,0.1678496,0.30202633,-0.3397881,0.08288446,-0.030398995,0.5803585,-0.37677568,-0.1804637,0.018741965,-0.0059203077,-0.0047726473,0.29460645,0.09536512,0.21191847,0.27632147,-0.001257409,-0.24267823,-0.14965817,-0.09819137,-0.019628081,-0.06298875,0.11354933,0.006485667,-0.21491432,-0.10299124,0.07604577,-0.0086029135,0.22026591,0.4213368,0.055519693,-0.019603528,0.51184326,0.14577611,-0.15418184,0.40614775,0.15099299,-0.014783032,0.039743483,-0.36810687,-0.042227726,-0.02465576,-0.15388486,-0.15469985,-0.07001957,0.2333256,-0.04384253,-0.08618198,0.37145188,0.14596479,-0.19724464,0.21311517,0.14640355,-0.00019812211,-0.19946435,-0.1776946,-0.12770016,-0.018113226,0.035940938,0.31939492,-0.33793268,-0.15115166,-0.20523751,-0.20958862,-0.22751296,0.073531836,0.2107928,0.12963574,0.19806899,-0.38502532,0.11260564,-0.039774198,0.07570865,-0.2204709,-0.6028195,0.07370492,-0.1435748,0.22905235,-0.12650007,-0.16511807,-0.078221835,-0.3169944,0.058335423,-0.0068080365,-0.15568309,-0.148824,-0.2842187,0.22088729,-0.029239435,-0.046287015,0.122612745,0.044057354,-0.21101819,0.11062004,0.08932674,0.068397105,0.028494962,-0.008049909,-0.16230753,-0.19034605,0.0026397444,0.11384625,0.30190495,-0.14276402,0.09453696,-0.0050131585,0.0076572117,0.0035633445,-0.22380932,0.13675794,0.35985258,-0.19895273,0.24801895,-0.5398321,0.03735742,0.33811215,0.025156826,-0.13695286,0.14814821,fake,905,8.265863068987734,-5.045682486111887,1,fake__mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy__slice_1
mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,2,-0.1278762,0.33580297,0.3297698,-0.07951809,0.10762174,0.13316053,0.033023443,0.0017426796,0.11756177,0.11816364,0.05020221,0.24818826,-0.34082976,-0.06920231,-0.03765352,0.562562,-0.38008398,-0.14120795,-0.016420111,0.023311224,0.040291686,0.3290671,0.049943488,0.28532097,0.24341065,0.045971103,-0.1387578,-0.17580995,-0.15433148,-0.11713572,-0.06815153,0.09967362,0.014227484,-0.24434513,-0.17120516,0.09260273,0.038874716,0.23313461,0.41020945,0.105545394,0.035781592,0.51861197,0.08686112,-0.13359351,0.23784158,0.16850913,0.02081753,0.06476523,-0.35616687,-0.09423035,0.049650412,-0.16425148,-0.06263125,0.023945857,0.052451096,-0.014703553,0.0013715383,0.34504446,0.054723643,-0.1303773,0.22620644,0.1293336,-0.053993583,-0.19851953,-0.17552869,-0.119706556,-0.039382752,0.007977787,0.28348967,-0.24568482,-0.24735583,-0.23354346,-0.21291898,-0.15112115,0.06949342,0.13434115,0.12454093,0.11000684,-0.3635969,0.14578441,-0.07913906,0.04648476,-0.23629642,-0.5583182,0.020555487,-0.14441441,0.22734243,-0.019665586,-0.1311431,-0.109774426,-0.23989737,0.11490294,-0.037389435,-0.17906028,-0.1370312,-0.23689303,0.24003999,-0.039493524,-0.023644691,0.13742198,0.028072018,-0.19108774,0.0625266,0.17894831,0.043705456,0.013969827,-0.052257575,-0.12605688,-0.25594935,0.026777204,0.09734659,0.35692275,-0.2153287,0.054806117,-0.027286071,0.09244313,-0.06932981,-0.1957006,0.052559204,0.23148829,-0.24650784,0.22087622,-0.45249134,-0.021233607,0.35069352,0.011976134,-0.121766165,0.031615872,fake,906,7.262350933479374,-4.767027832565323,1,fake__mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy__slice_2
mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,3,-0.12974375,0.30186707,0.30510935,-0.044015862,0.09034148,0.14650047,-0.005410433,0.00078833476,0.06362373,0.114152096,0.04989234,0.20297056,-0.35101792,-0.13371313,0.006714426,0.5688375,-0.35044473,-0.04935675,-0.06863512,0.037758403,0.059416544,0.36139563,0.07389036,0.28107402,0.23577857,0.049338907,-0.15785754,-0.1371935,-0.21672547,-0.12233263,-0.114618145,0.06471161,0.03416033,-0.26266688,-0.15767457,0.12712142,-0.010910982,0.28863814,0.4098167,0.16220567,0.15304862,0.58392715,0.10609685,-0.1619135,0.09645245,0.18233171,0.030110192,0.062014088,-0.34903425,-0.10986703,0.08586733,-0.13876185,0.016928663,0.028092153,0.009843312,0.033316165,-0.071440205,0.33078632,0.033500653,-0.10938492,0.16209553,0.13132869,-0.05198483,-0.11287639,-0.19343854,-0.10274625,-0.05152225,0.008405017,0.2896666,-0.2627875,-0.33294076,-0.21600404,-0.24308968,-0.18875122,0.05562874,0.10137103,0.10978966,0.11726907,-0.3171823,0.14379354,-0.082957245,0.06260829,-0.2286996,-0.5137208,-0.042722527,-0.15016429,0.1709858,-0.0818539,-0.09305307,-0.10142867,-0.17785925,0.08370164,-0.08958969,-0.109369986,-0.12115845,-0.2224208,0.21509275,-0.12791865,-0.027864499,0.144649,0.08374138,-0.17686337,0.06184137,0.19216892,0.04771756,0.02459525,-0.07399535,-0.14962524,-0.20663843,0.0035653338,0.0553247,0.38478443,-0.25841936,0.098872945,-0.0031979457,0.15090762,-0.13576946,-0.19012265,0.06480657,0.23264027,-0.2051982,0.22669844,-0.4596592,-0.07834745,0.3671841,0.01880141,-0.09334139,-0.0053904764,fake,907,7.0116333991933315,-4.316207547722118,1,fake__mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy__slice_3
mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,4,-0.1540013,0.29134414,0.32313278,-0.05574485,0.041229054,0.10499914,0.010177594,0.06839517,0.030196562,0.12231221,0.11519796,0.2217286,-0.31180558,-0.10352418,0.03324367,0.594857,-0.32642782,-0.038272824,-0.06789565,0.0028749537,0.104498096,0.39571086,0.0921534,0.33160454,0.2037015,0.040170625,-0.13151586,-0.11948791,-0.2543618,-0.14277573,-0.12365155,0.019485533,0.015032395,-0.2526169,-0.18452738,0.09775151,-0.027818073,0.2877746,0.39204922,0.1862667,0.16534202,0.52220434,0.07438541,-0.1371597,0.1097546,0.22689536,0.024041645,0.06743789,-0.34431052,-0.12957197,0.04731689,-0.15158829,0.047045834,0.082820915,-0.043248147,0.06850465,-0.17142045,0.3300309,0.056916166,-0.037943844,0.18222272,0.09959667,-0.056961007,-0.1744861,-0.13811257,-0.07261494,-0.04498151,-0.042391032,0.29123482,-0.20094661,-0.39542967,-0.2141346,-0.22008677,-0.2592253,0.048366323,0.07771568,0.15554263,0.06528865,-0.2782174,0.09105181,-0.109475486,0.022751898,-0.25814965,-0.49266157,-0.009485094,-0.1604541,0.19630228,-0.09360902,-0.10269979,-0.10160053,-0.16481769,0.11845508,-0.060045484,-0.07551346,-0.06275402,-0.2676238,0.2217135,-0.118385985,-0.0011114636,0.13565977,-0.031073231,-0.1935091,0.057045408,0.14211343,0.09020086,0.02860678,-0.0851893,-0.14409661,-0.22864304,-0.034246244,-0.0019118236,0.35705426,-0.26087582,0.13314733,0.02296248,0.1779471,-0.09070098,-0.15466338,0.08056745,0.2571602,-0.2683168,0.20042917,-0.45178977,-0.13535967,0.36246318,-0.013704253,-0.101682425,-0.039063238,fake,908,6.7861373993642635,-4.407103875232846,1,fake__mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy__slice_4
mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,5,-0.19612436,0.31442463,0.33534762,-0.07148572,-0.03166137,0.112056166,0.06486942,0.10283421,-0.02434865,0.11236244,0.15981011,0.18588975,-0.28824356,-0.06834078,0.05137416,0.57228774,-0.36193264,-0.10484184,-0.045444857,-0.043644797,0.16062437,0.41262916,0.08908723,0.31532165,0.21191362,0.014967433,-0.14320399,-0.062420066,-0.26156938,-0.1400029,-0.096344374,-0.041648753,0.05893361,-0.22359675,-0.24175589,0.054956973,-0.058532562,0.25937772,0.4091016,0.16748619,0.16417795,0.47857144,0.082958624,-0.10326498,0.13174516,0.20480594,0.031545043,0.072761476,-0.3016101,-0.15871675,-0.012935806,-0.09263383,0.06183209,0.08432635,-0.014817361,0.070673496,-0.15147954,0.3098913,0.07069406,0.007317668,0.1947918,0.08584206,-0.055132866,-0.18220228,-0.14364606,-0.09775597,0.011863545,0.025233941,0.30833036,-0.091218464,-0.40764683,-0.15293895,-0.2287864,-0.22068882,0.0058508217,0.13340944,0.18548383,0.05312315,-0.21098334,0.041224606,-0.1297251,0.03821242,-0.24125697,-0.45835948,0.05709301,-0.17345925,0.25638252,-0.11809179,-0.09363422,-0.11982243,-0.058047034,0.08512777,-0.0028244,-0.04902532,-0.04876717,-0.2915488,0.1863624,-0.11432877,-0.04982829,0.06497063,-0.07726223,-0.16826245,0.06257625,0.0523854,0.10842384,0.03229198,-0.041039605,-0.16604225,-0.22312897,0.014081534,-0.020241067,0.3378241,-0.26302496,0.18998732,0.064141065,0.13644499,-0.06534028,-0.13001606,0.061652362,0.23243009,-0.27930117,0.17272231,-0.42732784,-0.16151136,0.31688392,-0.012342712,-0.07142521,-0.08892237,fake,909,6.68209479498823,-3.8935459222474105,1,fake__mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy__slice_5
mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,6,-0.17286612,0.30982903,0.35154834,-0.06698501,-0.04691331,0.1492768,0.006992396,0.101529375,-0.056055274,0.09701183,0.15836336,0.23650113,-0.27836543,0.035874225,-0.013231605,0.5051768,-0.35246086,-0.070028506,-0.040808264,-0.06954783,0.14044687,0.3955979,0.03817607,0.18017948,0.18352622,-0.013747569,-0.12749574,0.021416955,-0.2767275,-0.1968076,-0.063537166,-0.019643586,0.100657165,-0.16216841,-0.2997121,0.069209136,-0.05445541,0.25801447,0.4199626,0.19808719,0.08980118,0.48392028,0.05094654,-0.09829435,0.08981192,0.15695849,0.038794562,0.06824857,-0.28890488,-0.17927925,-0.03340401,-0.12682468,0.076340206,0.07695568,-0.032285552,0.02723267,-0.1512174,0.25277916,0.08957953,0.03140298,0.15211211,0.09801105,-0.021878114,-0.16264072,-0.12950514,-0.12416078,0.05242812,0.09108834,0.23702799,-0.04730402,-0.37632036,-0.15062305,-0.22411947,-0.16167216,0.01087716,0.20526311,0.13448626,0.01697753,-0.22970697,0.024415702,-0.092371404,0.076134965,-0.18285343,-0.39670026,0.049207225,-0.19326428,0.21742915,-0.14623381,-0.12050094,-0.08730045,0.025906684,-0.006821664,0.0038347351,-0.044378106,-0.12344062,-0.21737461,0.14345239,-0.09239027,-0.088022634,-0.021859944,-0.06456103,-0.15128575,0.043891467,0.047565732,0.11179013,-0.0039306935,-0.03776038,-0.11523313,-0.18759702,0.044291195,-0.019235294,0.34288654,-0.28140593,0.2134879,0.053419128,0.0284949,-0.11336385,-0.13312542,0.056481745,0.1948925,-0.26833802,0.2184208,-0.41133642,-0.18845573,0.3441402,-0.012752833,0.00096886046,-0.08333397,fake,910,6.058936268181436,-3.6427857230240317,1,fake__mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy__slice_6
mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy,7,-0.14740203,0.33131474,0.39933965,-0.09368486,-0.0053093582,0.18004745,-0.02746639,0.11175661,-0.10174204,0.12262707,0.16314428,0.22247896,-0.2872518,0.09176965,-0.08252918,0.4548873,-0.3111726,-0.08097285,-0.06376931,-0.024609722,0.10750649,0.38786164,-0.015642945,0.05059747,0.16217235,-0.03025533,-0.087415375,0.073018916,-0.24769977,-0.24144115,-0.033351414,-0.002725008,0.12248686,-0.16190174,-0.28132725,0.09189896,-0.025491007,0.2416925,0.43469906,0.17501894,0.043887854,0.47729245,0.041783363,-0.07775893,0.021957304,0.15370029,0.06459065,0.058351707,-0.2724339,-0.19144036,-0.024334721,-0.18479663,0.1641397,0.08200049,-0.038166646,-0.009566795,-0.14078565,0.20380192,0.08277223,0.038762197,0.104136184,0.14539939,-0.018138286,-0.13013008,-0.1334792,-0.111465976,0.059534594,0.10826054,0.2116662,-0.07815237,-0.3148101,-0.17257799,-0.23813157,-0.07540204,0.004704166,0.24870539,0.02962114,-0.008881833,-0.24483502,0.0263186,-0.06223323,0.07854208,-0.15736371,-0.33739784,0.023518203,-0.19912189,0.19286518,-0.13471678,-0.11113666,-0.04731328,0.064702086,-0.05430226,0.01054039,-0.07232975,-0.118487835,-0.20998941,0.13034041,-0.053532448,-0.11507793,-0.049987163,-0.0083971135,-0.13455117,0.04475721,0.08630937,0.10294162,-0.04107616,-0.024125803,-0.06686476,-0.14916292,0.02545743,-0.033913657,0.34455398,-0.26489043,0.19896463,0.033249438,-0.10255234,-0.12608427,-0.11412282,0.058406476,0.17241871,-0.22303513,0.2304902,-0.4131902,-0.16086662,0.3701327,-0.0022715684,0.026304279,-0.067435816,fake,911,5.540151049033028,-3.5842506022148544,1,fake__mask_ct1000_NBIADownloadDir_NLST_100005_01-02-2001-NLST-LSS-18578_3-2OPAGELS16D3702.514060.00.11.375-27113_2.npy__slice_7
mask_ct1000_NBIADownloadDir_NLST_100009_01-02-1999-NLST-LSS-12631_2-0OPAGELSQXD3802.512070.00.11.5-68803_0.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100009_01-02-1999-NLST-LSS-12631_2-0OPAGELSQXD3802.512070.00.11.5-68803_0.npy,0,-0.028974125,0.118502595,0.07786007,-0.050114796,0.2377283,0.025137834,0.20262516,-0.26218766,-0.08994106,-0.073700905,0.13623571,0.26393294,-0.30924946,-0.3525937,-0.043109864,0.25554273,-0.08443495,-0.04239263,0.020703692,-0.12174538,-0.07834777,0.15035768,-0.10434623,-0.058862466,0.25418827,-0.048191536,-0.15449217,0.32303017,-0.032946095,0.08787383,-0.017305678,-0.25949284,0.1592433,-0.098751925,0.0019194819,0.07474087,0.021192182,0.14491658,0.67777306,0.0067451885,-0.06527854,0.103918284,0.078066275,0.123916425,0.12898457,0.0798854,0.15644078,0.22284268,-0.031891797,0.11014623,0.06671654,0.002911698,-0.11783668,0.09064433,-0.10027752,-0.1102334,0.11204021,0.05491803,-0.039189387,-0.1838153,0.07435097,0.14474943,0.22391269,-0.046033494,-0.009674069,0.06545635,0.11737202,-0.19018313,0.08797309,0.22445022,-0.054817677,-0.2907194,0.015303437,-0.3425033,0.13777006,-0.1694592,0.19141251,-0.035698358,-0.04068646,0.1200914,0.09589191,-0.09744516,-0.2233602,-0.18857515,0.053046785,-0.22747645,0.12947606,0.070490494,-0.11853489,-0.001598062,-0.21973047,-0.21894747,0.09153075,0.013119724,-0.10130141,-0.203604,0.093836784,-0.124955654,-0.12645026,0.07444918,-0.12099012,0.14289804,-0.1809621,0.04946187,-0.06026452,-0.03104674,0.10002306,-0.34047413,0.22951493,-0.2760193,0.29561588,0.26209253,-0.13250327,-0.051493872,-0.15800163,-0.025394427,0.26576048,0.12279336,-0.048022024,0.19390266,0.12005246,0.040137738,0.03023852,0.16239095,0.35293835,0.15891531,-0.051876634,0.13963944,fake,912,2.728194462966465,-0.11088442047081422,2,fake__mask_ct1000_NBIADownloadDir_NLST_100009_01-02-1999-NLST-LSS-12631_2-0OPAGELSQXD3802.512070.00.11.5-68803_0.npy__slice_0
mask_ct1000_NBIADownloadDir_NLST_100009_01-02-1999-NLST-LSS-12631_2-0OPAGELSQXD3802.512070.00.11.5-68803_0.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100009_01-02-1999-NLST-LSS-12631_2-0OPAGELSQXD3802.512070.00.11.5-68803_0.npy,1,0.025704952,0.09914452,0.12928389,-0.025349703,0.16239275,0.046112522,0.19017312,-0.28201872,0.035309672,-0.08317595,0.056767885,0.18300751,-0.33316758,-0.3589953,-0.015660234,0.24887276,-0.06459328,0.025920494,0.0068320557,-0.11936644,-0.072085604,0.14190513,-0.08078161,-0.08754179,0.25618482,-0.03489172,-0.13610014,0.2815048,-0.07272546,0.1282888,-0.094880484,-0.32416424,0.18794894,-0.17525274,-0.029906016,0.03344541,-0.008109567,0.16659768,0.7318876,0.037550256,-0.07615212,0.13956374,0.07748449,0.15578055,0.17150456,0.042484485,0.18997683,0.29079968,-0.106202245,0.16723423,0.031313445,0.03016657,-0.14681649,0.064806126,-0.09755814,-0.12704022,0.06644957,0.057154838,-0.029565357,-0.2642512,0.027038641,0.18047401,0.10723999,-0.075587004,-0.011476432,0.0028534085,0.1065865,-0.30107087,0.10339177,0.24324487,-0.03453217,-0.25236818,0.048300836,-0.3945772,0.09739305,-0.14956398,0.17242263,-0.041659072,0.020730682,0.13077164,0.08002634,-0.06929873,-0.17541821,-0.17572647,0.15846062,-0.25877374,0.11508492,0.01528291,-0.08051543,-0.010106029,-0.27291217,-0.25119933,0.035597667,0.08684588,-0.09982447,-0.14909877,0.10427414,-0.16454536,-0.106398664,0.15530843,-0.069466405,0.106667176,-0.22302653,0.010201059,-0.06820785,-0.0065042377,0.13240145,-0.30142784,0.24454348,-0.30862993,0.3456849,0.22438568,-0.148555,0.004558224,-0.1660727,0.03801767,0.34291056,0.19401062,-0.08151033,0.30400336,0.23028067,0.044440337,0.023573872,0.12788299,0.40971282,0.14838558,-0.012214583,0.08788365,fake,913,2.758508500190148,0.001480117448213312,2,fake__mask_ct1000_NBIADownloadDir_NLST_100009_01-02-1999-NLST-LSS-12631_2-0OPAGELSQXD3802.512070.00.11.5-68803_0.npy__slice_1
